74.79076,0
75.32113,0
75.87487,2
76.43599,1
76.95296,1
77.50259,0
78.10185,0
78.57872,1
79.07743,0
79.56178,0
79.56178,1
80.67326,2
81.21327,2
81.43553,2
81.85661,0
82.3486,1
82.84106,0
83.15632,1
83.95637,2
84.5213,1
84.98536,0
86.08208,2
86.59669,1
87.08595,0
87.69829,1
88.17195,0
88.1819,1
88.44524,0
88.45547,1
89.22702,2
90.34312,0
90.35309,1
90.86129,2
91.4743,0
91.4743,1
91.97894,1
91.99299,0
92.53906,0
92.53906,1
98.93305,1
101.1376,0
103.2677,0
103.2677,1
105.3391,1
105.3532,0
107.5245,1
107.539,0
109.6604,1
109.6748,0
110.2023,0
110.2023,1
110.6977,0
110.6977,1
111.771,2
112.8347,1
113.9379,0
114.4056,0
114.9813,1
115.5076,1
116.0648,0
116.0648,1
117.1002,1
117.1151,0
117.6194,1
117.6338,0
118.1275,0
118.1531,1
120.3399,1
121.3831,0
122.4885,1
122.8067,0
124.1066,2
124.6335,1
125.1748,0
125.7293,1
126.2324,0
126.7562,1
126.7703,0
127.8181,0
127.8181,1
128.9309,1
129.7848,1
129.9837,0
130.5411,2
131.0956,0
131.8634,0
132.1215,1
132.6196,2
133.1528,0
133.1669,1
133.6985,1
133.7126,0
134.2413,2
134.8851,0
134.8954,1
135.3425,0
135.363,1
136.3956,1
136.9393,1
137.5038,0
138.025,0
138.5527,2
139.5906,0
139.6054,1
140.6031,1
140.6172,0
141.7732,1
142.3088,0
142.8348,2
143.9453,0
143.9453,1
144.4434,0
144.4434,1
144.9705,2
146.0572,0
146.0572,1
146.5573,0
146.5723,1
147.0822,2
147.6176,1
148.1586,0
148.6887,2
149.2172,0
149.7251,1
150.2898,2
150.5668,0
150.5972,1
151.9737,0
151.9838,1
152.5112,0
152.521,1
153.0209,2
153.5578,0
153.5728,1
154.1073,0
154.1073,1
154.6193,2
155.1693,0
155.1693,1
155.7208,0
155.7458,1
156.2635,0
156.2733,1
156.7884,1
156.8072,0
157.3295,1
157.3439,0
157.8182,2
158.3653,1
158.8848,0
159.436,1
159.4501,0
159.9505,0
159.9605,1
160.2379,0
160.2379,1
160.4758,1
160.5048,0
160.7662,0
160.7811,1
161.0764,2
161.6184,1
162.0375,0
162.1698,1
162.481,0
163.2436,2
163.7424,0
163.7574,1
164.3015,0
164.3116,1
165.3216,2
166.3786,1
167.4648,0
167.7181,0
167.733,1
169.1372,0
169.1478,1
169.5948,0
169.5948,1
170.1071,2
170.6743,0
170.6743,1
171.1998,0
171.2196,1
171.7475,2
172.4603,0
172.4603,1
172.847,0
172.8571,1
173.9468,1
174.9597,0
176.0426,1
177.0704,0
178.1811,2
179.2095,0
179.2095,1
180.3171,1
181.3988,0
182.4694,0
182.4997,1
182.9781,1
182.9921,0
184.6331,0
184.6331,1
186.7663,0
186.7864,1
187.7935,2
188.8727,0
188.8727,1
189.9528,2
190.9879,2
192.0829,2
193.1526,0
193.1632,1
194.2733,1
194.2876,0
195.3473,1
196.3828,0
197.4646,1
197.7499,0
198.5808,2
199.645,1
200.1334,0
200.6749,2
201.2117,1
201.7359,0
202.2904,2
202.8645,0
203.0775,1
203.3857,2
203.6177,1
203.9267,0
204.5069,2
204.9416,0
204.9569,1
206.0924,1
207.1364,0
208.1929,0
208.1929,1
208.6727,1
208.6882,0
209.2132,2
210.3558,0
210.3558,1
211.3705,1
211.3847,0
212.4528,2
213.5164,1
213.5305,0
214.5704,1
215.1135,0
215.6116,0
215.6116,1
216.139,2
216.7138,0
216.7138,1
217.289,1
217.8458,0
218.929,2
219.4845,1
219.9371,0
220.5461,1
220.5599,0
221.1327,1
221.1469,0
221.3601,0
221.3702,1
222.1289,2
223.1804,1
224.1896,0
224.7575,2
225.267,2
225.5282,0
225.5479,1
227.4435,1
228.5818,0
229.5987,0
230.6911,0
231.6924,1
232.2133,1
232.7872,1
232.8021,0
233.3239,0
233.3239,1
233.885,0
233.8954,1
234.4345,2
234.9709,0
234.9709,1
235.22,1
235.235,0
235.4982,0
235.4982,1
235.7457,0
235.7756,1
236.0651,2
237.1062,0
237.1062,1
238.1731,1
238.6964,0
239.0772,2
239.2538,0
239.2988,1
240.3141,2
240.8426,0
240.8426,1
241.3388,2
241.882,0
241.882,1
242.4731,2
242.7457,2
243.5451,0
243.5451,1
244.5785,1
245.1733,0
245.627,2
246.2261,1
246.7832,0
247.1333,2
247.4007,1
247.6377,0
247.8497,2
248.9556,0
248.9556,1
249.4541,0
249.4646,1
249.8483,0
249.8587,1
249.9854,0
250.0253,1
250.3236,0
250.3236,1
251.1141,0
251.1141,1
251.5871,1
251.6014,0
252.0248,0
252.0248,1
252.1248,0
252.1714,1
252.4571,0
252.4571,1
253.2097,2
253.7292,1
253.7435,0
254.1082,1
254.1977,0
254.3935,1
254.8371,0
255.3555,2
255.9574,1
256.2483,0
256.6279,2
258.1573,2
258.8893,2
259.6567,2
